id,dayNight,temp,wind,condition,venue_id,home_probablePitcher,away_probablePitcher,gameNumber,doubleHeader,season,homeTeam_id,awayTeam_id
2019/07/30/tormlb-kcamlb-1,night,84,"8 mph, In From RF",Clear,7,543557,656887,1,N,2019,118,141
2019/07/31/arimlb-nyamlb-1,day,86,"8 mph, R To L",Overcast,3313,547888,425844,1,N,2019,147,109
2019/07/31/atlmlb-wasmlb-1,day,82,"6 mph, L To R",Partly Cloudy,3309,434671,647336,1,N,2019,120,144
2019/07/31/chnmlb-slnmlb-1,night,81,"6 mph, In From RF",Partly Cloudy,2889,571945,543294,1,N,2019,138,112
2019/07/31/detmlb-anamlb-1,day,81,"10 mph, Out To CF",Sunny,1,660761,596057,1,N,2019,108,116
2019/07/31/houmlb-clemlb-1,night,76,"9 mph, In From CF",Clear,5,668676,664353,1,N,2019,114,117
2019/07/31/lanmlb-colmlb-1,day,86,"3 mph, In From CF",Partly Cloudy,19,608566,547943,1,N,2019,115,119
2019/07/31/milmlb-oakmlb-1,night,69,"14 mph, Out To RF",Clear,10,474463,543475,1,N,2019,133,158
2019/07/31/minmlb-miamlb-1,night,76,"0 mph, None",Roof Closed,4169,645261,621244,1,N,2019,146,142
2019/07/31/nynmlb-chamlb-1,night,72,"10 mph, L To R",Clear,4,608337,594798,1,N,2019,145,121
2019/07/31/pitmlb-cinmlb-1,day,81,"2 mph, Varies",Partly Cloudy,2602,622491,642607,1,N,2019,113,134
2019/07/31/seamlb-texmlb-1,night,96,"8 mph, In From LF",Clear,13,501985,453281,1,N,2019,140,136
2019/07/31/sfnmlb-phimlb-1,night,76,"4 mph, In From CF",Partly Cloudy,2681,592826,502188,1,N,2019,143,137
2019/07/31/tbamlb-bosmlb-1,night,77,"8 mph, Out To RF",Cloudy,3,519144,552640,1,N,2019,111,139
2019/07/31/tormlb-kcamlb-1,day,73,"7 mph, R To L",Overcast,7,596001,621097,1,N,2019,118,141
2019/08/01/chnmlb-slnmlb-1,night,82,"10 mph, In From LF",Clear,2889,656427,452657,1,N,2019,138,112
2019/08/01/cinmlb-atlmlb-1,night,81,"6 mph, L To R",Overcast,4705,608331,543101,1,N,2019,144,113
2019/08/01/houmlb-clemlb-1,night,78,"9 mph, In From RF",Clear,5,517593,543037,1,N,2019,114,117
2019/08/01/milmlb-oakmlb-1,day,67,"14 mph, Out To RF",Partly Cloudy,10,456701,502624,1,N,2019,133,158
2019/08/01/minmlb-miamlb-1,day,74,"0 mph, None",Roof Closed,4169,657141,501381,1,N,2019,146,142
2019/08/01/nynmlb-chamlb-1,day,74,"7 mph, L To R",Sunny,4,656302,554430,1,N,2019,145,121
2019/08/01/sdnmlb-lanmlb-1,night,76,"5 mph, L To R",Clear,22,477132,664192,1,N,2019,119,135
2019/08/01/sfnmlb-phimlb-1,day,86,"6 mph, R To L",Partly Cloudy,2681,453562,605446,1,N,2019,143,137
2019/08/01/tbamlb-bosmlb-1,night,86,"10 mph, In From CF",Clear,3,488768,656713,1,N,2019,111,139
2019/08/01/tormlb-balmlb-1,night,86,"6 mph, In From RF",Partly Cloudy,2,592879,663423,1,N,2019,110,141
2019/08/02/anamlb-clemlb-1,night,79,"9 mph, In From RF",Clear,5,605182,518566,1,N,2019,114,108
2019/08/02/bosmlb-nyamlb-1,night,81,"11 mph, R To L",Partly Cloudy,3313,572020,593958,1,N,2019,147,111
2019/08/02/chamlb-phimlb-1,night,80,"11 mph, Out To CF",Partly Cloudy,2681,450306,467100,1,N,2019,143,145
2019/08/02/cinmlb-atlmlb-1,night,80,"5 mph, L To R",Cloudy,4705,592332,622072,1,N,2019,144,113
2019/08/02/detmlb-texmlb-1,night,94,"9 mph, In From CF",Partly Cloudy,13,458681,641302,1,N,2019,140,116
2019/08/02/kcamlb-minmlb-1,night,83,"7 mph, Out To LF",Partly Cloudy,3312,527048,642098,1,N,2019,142,118
2019/08/02/milmlb-chnmlb-1,day,79,"12 mph, R To L",Sunny,17,500779,605200,1,N,2019,112,158
2019/08/02/nynmlb-pitmlb-1,night,74,"8 mph, L To R",Rain,31,592866,571927,1,N,2019,134,121
2019/08/02/sdnmlb-lanmlb-1,night,79,"4 mph, Out To CF",Clear,22,669160,641778,1,N,2019,119,135
2019/08/02/seamlb-houmlb-1,night,73,"0 mph, None",Roof Closed,2392,489119,579328,1,N,2019,117,136
2019/08/02/sfnmlb-colmlb-1,night,86,"8 mph, In From CF",Partly Cloudy,19,663567,641312,1,N,2019,115,137
2019/08/02/tormlb-balmlb-1,night,84,"9 mph, Out To LF",Partly Cloudy,2,605156,521655,1,N,2019,110,141
2019/08/02/wasmlb-arimlb-1,night,77,"0 mph, None",Roof Closed,15,622065,605452,1,N,2019,109,120
2019/08/03/anamlb-clemlb-1,night,78,"6 mph, In From RF",Clear,5,592644,570240,1,N,2019,114,108
2019/08/03/bosmlb-nyamlb-1,day,84,"7 mph, R To L",Partly Cloudy,3313,593334,519242,1,S,2019,147,111
2019/08/03/bosmlb-nyamlb-2,night,83,"9 mph, Out To LF",Clear,3313,643338,598271,2,S,2019,147,111
2019/08/03/chamlb-phimlb-1,night,85,"6 mph, Out To CF",Partly Cloudy,2681,605400,446321,1,N,2019,143,145
2019/08/03/cinmlb-atlmlb-1,night,82,"4 mph, Out To CF",Cloudy,4705,572971,545333,1,N,2019,144,113
2019/08/03/detmlb-texmlb-1,night,87,"9 mph, In From LF",Partly Cloudy,13,592716,571510,1,N,2019,140,116
2019/08/03/kcamlb-minmlb-1,night,75,"6 mph, Out To LF",Partly Cloudy,3312,502043,518633,1,N,2019,142,118
2019/08/03/miamlb-tbamlb-1,night,72,"0 mph, None",Dome,12,650895,622694,1,N,2019,139,146
2019/08/03/milmlb-chnmlb-1,day,81,"8 mph, R To L",Sunny,17,430935,461829,1,N,2019,112,158
2019/08/03/nynmlb-pitmlb-1,night,82,"6 mph, Varies",Partly Cloudy,31,502042,573186,1,N,2019,134,121
2019/08/03/sdnmlb-lanmlb-1,night,82,"6 mph, Out To CF",Partly Cloudy,22,621111,615698,1,N,2019,119,135
2019/08/03/seamlb-houmlb-1,night,73,"0 mph, None",Roof Closed,2392,592717,594835,1,N,2019,117,136
2019/08/03/sfnmlb-colmlb-1,night,94,"2 mph, Out To CF",Partly Cloudy,19,592351,518516,1,N,2019,115,137
2019/08/03/slnmlb-oakmlb-1,night,70,"15 mph, Out To RF",Partly Cloudy,10,571666,641712,1,N,2019,133,138
2019/08/03/tormlb-balmlb-1,night,86,"7 mph, Out To LF",Clear,2,605164,623381,1,N,2019,110,141
2019/08/03/wasmlb-arimlb-1,night,77,"0 mph, None",Roof Closed,15,592662,544931,1,N,2019,109,120
2019/08/04/anamlb-clemlb-1,day,82,"9 mph, In From LF",Sunny,5,669456,642545,1,N,2019,114,108
2019/08/04/bosmlb-nyamlb-1,night,78,"5 mph, L To R",Partly Cloudy,3313,457918,456034,1,N,2019,147,111
2019/08/04/chamlb-phimlb-1,day,88,"7 mph, In From CF",Partly Cloudy,2681,592767,625643,1,N,2019,143,145
2019/08/04/cinmlb-atlmlb-1,day,83,"3 mph, L To R",Overcast,4705,527054,543243,1,N,2019,144,113
2019/08/04/detmlb-texmlb-1,day,89,"2 mph, Varies",Partly Cloudy,13,622797,519455,1,N,2019,140,116
2019/08/04/kcamlb-minmlb-1,day,83,"5 mph, R To L",Partly Cloudy,3312,656970,641745,1,N,2019,142,118
2019/08/04/miamlb-tbamlb-1,day,72,"0 mph, None",Dome,12,630023,592761,1,N,2019,139,146
2019/08/04/milmlb-chnmlb-1,day,80,"8 mph, In From CF",Sunny,17,506433,605288,1,N,2019,112,158
2019/08/04/nynmlb-pitmlb-1,day,85,"4 mph, R To L",Sunny,31,605397,592789,1,N,2019,134,121
2019/08/04/sdnmlb-lanmlb-1,day,88,"6 mph, Out To CF",Sunny,22,628317,663978,1,N,2019,119,135
2019/08/04/seamlb-houmlb-1,day,73,"0 mph, None",Roof Closed,2392,434378,592815,1,N,2019,117,136
2019/08/04/sfnmlb-colmlb-1,day,91,"3 mph, Out To CF",Partly Cloudy,19,607536,595881,1,N,2019,115,137
2019/08/04/slnmlb-oakmlb-1,day,75,"10 mph, Out To RF",Sunny,10,543699,425794,1,N,2019,133,138
2019/08/04/tormlb-balmlb-1,day,87,"4 mph, In From LF",Partly Cloudy,2,642231,656887,1,N,2019,110,141
2019/08/04/wasmlb-arimlb-1,day,76,"0 mph, None",Roof Closed,15,664199,571578,1,N,2019,109,120
2019/08/05/anamlb-cinmlb-1,night,89,"4 mph, Out To LF",Clear,2602,622491,518566,1,N,2019,113,108
2019/08/05/atlmlb-minmlb-1,night,76,"7 mph, L To R",Partly Cloudy,3312,543606,647336,1,N,2019,142,144
2019/08/05/chamlb-detmlb-1,night,85,"10 mph, Out To LF",Clear,2394,605513,608337,1,N,2019,116,145
2019/08/05/kcamlb-bosmlb-1,night,73,"9 mph, R To L",Clear,3,519144,543557,1,N,2019,111,118
2019/08/05/miamlb-nynmlb-1,day,80,"10 mph, In From RF",Clear,3289,594798,667498,1,Y,2019,121,146
2019/08/05/miamlb-nynmlb-2,night,77,"7 mph, In From RF",Partly Cloudy,3289,621141,645261,2,Y,2019,121,146
2019/08/05/milmlb-pitmlb-1,night,80,"2 mph, In From CF",Partly Cloudy,31,642607,543475,1,N,2019,134,158
2019/08/05/nyamlb-balmlb-1,night,84,"7 mph, Out To LF",Cloudy,2,593679,547888,1,N,2019,110,147
2019/08/05/oakmlb-chnmlb-1,night,88,"10 mph, Out To RF",Partly Cloudy,17,543294,605135,1,N,2019,112,133
2019/08/05/phimlb-arimlb-1,night,76,"0 mph, None",Roof Closed,15,518876,592826,1,N,2019,109,143
2019/08/05/slnmlb-lanmlb-1,night,77,"5 mph, L To R",Clear,22,664062,608379,1,N,2019,119,138
2019/08/05/texmlb-clemlb-1,night,84,"6 mph, In From RF",Clear,5,650644,501985,1,N,2019,114,140
2019/08/05/tormlb-tbamlb-1,night,72,"0 mph, None",Dome,12,450203,621097,1,N,2019,139,141
2019/08/05/wasmlb-sfnmlb-1,night,65,"14 mph, Out To CF",Cloudy,2395,502188,607200,1,N,2019,137,120
2019/08/06/anamlb-cinmlb-1,night,78,"5 mph, Varies",Overcast,2602,543101,660761,1,N,2019,113,108
2019/08/06/atlmlb-minmlb-1,night,83,"9 mph, R To L",Partly Cloudy,3312,621244,592314,1,N,2019,142,144
2019/08/06/chamlb-detmlb-1,day,75,"5 mph, Out To LF",Cloudy,2394,596057,656302,1,S,2019,116,145
2019/08/06/chamlb-detmlb-2,night,77,"2 mph, R To L",Partly Cloudy,2394,572403,502327,2,S,2019,116,145
2019/08/06/colmlb-houmlb-1,night,73,"0 mph, None",Roof Closed,2392,425844,608566,1,N,2019,117,115
2019/08/06/kcamlb-bosmlb-1,night,74,"3 mph, Out To LF",Partly Cloudy,3,488768,596001,1,N,2019,111,118
2019/08/06/miamlb-nynmlb-1,night,79,"10 mph, Out To LF",Clear,3289,554430,456051,1,N,2019,121,146
2019/08/06/milmlb-pitmlb-1,night,84,"10 mph, R To L",Partly Cloudy,31,643230,502624,1,N,2019,134,158
2019/08/06/nyamlb-balmlb-1,night,80,"7 mph, R To L",Partly Cloudy,2,592879,656547,1,N,2019,110,147
2019/08/06/oakmlb-chnmlb-1,night,77,"8 mph, In From RF",Partly Cloudy,17,452657,474463,1,N,2019,112,133
2019/08/06/phimlb-arimlb-1,night,76,"0 mph, none",Roof Closed,15,502190,453562,1,N,2019,109,143
2019/08/06/sdnmlb-seamlb-1,night,79,"2 mph, L To R",Clear,680,605538,659275,1,N,2019,136,135
2019/08/06/slnmlb-lanmlb-1,night,76,"7 mph, Out To CF",Clear,22,477132,571945,1,N,2019,119,138
2019/08/06/tormlb-tbamlb-1,night,72,"0 mph, None",Dome,12,552640,663423,1,N,2019,139,141
2019/08/06/wasmlb-sfnmlb-1,night,62,"17 mph, Out To CF",Partly Cloudy,2395,669214,434671,1,N,2019,137,120
2019/08/07/atlmlb-minmlb-1,day,82,"11 mph, Out To RF",Sunny,3312,527048,608331,1,N,2019,142,144
2019/08/07/chamlb-detmlb-1,day,81,"5 mph, R To L",Partly Cloudy,2394,641302,467100,1,N,2019,116,145
2019/08/07/colmlb-houmlb-1,day,73,"0 mph, None",Roof Closed,2392,543037,663567,1,N,2019,117,115
2019/08/07/kcamlb-bosmlb-1,day,86,"11 mph, Out To RF",Partly Cloudy,3,0,0,1,N,2019,111,118
2019/08/07/miamlb-nynmlb-1,day,81,"15 mph, Out To LF",Partly Cloudy,3289,571927,657141,1,N,2019,121,146
2019/08/07/milmlb-pitmlb-1,night,78,"7 mph, Out To LF",Partly Cloudy,31,592866,519141,1,N,2019,134,158
2019/08/07/nyamlb-balmlb-1,night,75,"7 mph, L To R",Partly Cloudy,2,607644,572020,1,N,2019,110,147
2019/08/07/oakmlb-chnmlb-1,day,82,"9 mph, R To L",Partly Cloudy,17,500779,456701,1,N,2019,112,133
2019/08/07/phimlb-arimlb-1,night,75,"0 mph, None",Roof Closed,15,668678,450306,1,N,2019,109,143
2019/08/07/sdnmlb-seamlb-1,day,74,"3 mph, Out To RF",Sunny,680,579328,664192,1,N,2019,136,135
2019/08/07/slnmlb-lanmlb-1,day,79,"4 mph, L To R",Partly Cloudy,22,669160,656427,1,N,2019,119,138
2019/08/07/texmlb-clemlb-1,day,75,"6 mph, Out To RF",Partly Cloudy,5,668676,642558,1,Y,2019,114,140
2019/08/07/texmlb-clemlb-2,day,79,"8 mph, L To R",Clear,5,461325,458681,2,Y,2019,114,140
2019/08/07/tormlb-tbamlb-1,day,72,"0 mph, None",Dome,12,656713,521655,1,N,2019,139,141
2019/08/07/wasmlb-sfnmlb-1,day,64,"13 mph, Out To CF",Partly Cloudy,2395,641312,605452,1,N,2019,137,120
2019/08/08/anamlb-bosmlb-1,night,85,"13 mph, Out To CF",Partly Cloudy,3,519242,596071,1,N,2019,111,108
2019/08/08/atlmlb-miamlb-1,night,79,"0 mph, None",Roof Closed,4169,622694,572971,1,N,2019,146,144
2019/08/08/chnmlb-cinmlb-1,night,85,"8 mph, Out To LF",Cloudy,2602,622072,430935,1,N,2019,113,112
2019/08/08/clemlb-minmlb-1,night,79,"14 mph, Out To RF",Partly Cloudy,3312,502043,605182,1,N,2019,142,114
2019/08/08/colmlb-sdnmlb-1,night,72,"9 mph, Varies",Clear,2680,641778,592351,1,N,2019,135,115
2019/08/08/kcamlb-detmlb-1,night,81,"13 mph, Out To LF",Partly Cloudy,2394,571510,605347,1,N,2019,116,118
2019/08/08/nyamlb-tormlb-1,night,78,"15 mph, L To R",Partly Cloudy,14,623381,593334,1,N,2019,141,147
2019/08/08/phimlb-sfnmlb-1,night,65,"20 mph, Out To RF",Partly Cloudy,2395,518516,605400,1,N,2019,137,143
2019/08/09/anamlb-bosmlb-1,night,84,"13 mph, Out To RF",Clear,3,598271,642545,1,N,2019,111,108
2019/08/09/arimlb-lanmlb-1,night,79,"6 mph, Out To CF",Clear,22,621111,592662,1,N,2019,119,109
2019/08/09/atlmlb-miamlb-1,night,78,"0 mph, None",Roof Closed,4169,592761,527054,1,N,2019,146,144
2019/08/09/chnmlb-cinmlb-1,night,87,"7 mph, Out To CF",Clear,2602,545333,506433,1,N,2019,113,112
2019/08/09/clemlb-minmlb-1,night,76,"7 mph, Out To RF",Overcast,3312,656970,669456,1,N,2019,142,114
2019/08/09/colmlb-sdnmlb-1,night,72,"7 mph, Varies",Clear,2680,615698,607536,1,N,2019,135,115
2019/08/09/houmlb-balmlb-1,night,86,"12 mph, L To R",Clear,2,605164,489119,1,N,2019,110,117
2019/08/09/kcamlb-detmlb-1,night,79,"13 mph, R To L",Partly Cloudy,2394,429719,641745,1,N,2019,116,118
2019/08/09/nyamlb-tormlb-1,night,75,"15 mph, L To R",Partly Cloudy,14,656887,457918,1,N,2019,141,147
2019/08/09/oakmlb-chamlb-1,day,78,"7 mph, L To R",Sunny,4,446321,571666,1,N,2019,145,133
2019/08/09/phimlb-sfnmlb-1,night,67,"17 mph, Out To RF",Partly Cloudy,2395,595881,592767,1,N,2019,137,143
2019/08/09/pitmlb-slnmlb-1,night,85,"8 mph, In From CF",Clear,2889,641712,502042,1,N,2019,138,134
2019/08/09/tbamlb-seamlb-1,night,70,"4 mph, Out To RF",Cloudy,680,594835,656222,1,N,2019,136,139
2019/08/09/texmlb-milmlb-1,night,80,"5 mph, L To R",Partly Cloudy,32,461829,663465,1,N,2019,158,140
2019/08/09/wasmlb-nynmlb-1,night,80,"3 mph, Out To RF",Cloudy,3289,573186,544931,1,N,2019,121,120
2019/08/10/anamlb-bosmlb-1,day,82,"17 mph, L To R",Partly Cloudy,3,519144,571760,1,N,2019,111,108
2019/08/10/arimlb-lanmlb-1,night,79,"6 mph, Out To CF",Clear,22,628317,622065,1,N,2019,119,109
2019/08/10/atlmlb-miamlb-1,night,76,"0 mph, None",Roof Closed,4169,645261,647336,1,N,2019,146,144
2019/08/10/chnmlb-cinmlb-1,night,83,"6 mph, Out To RF",Clear,2602,543243,543294,1,N,2019,113,112
2019/08/10/clemlb-minmlb-1,night,67,"9 mph, In From CF",Overcast,3312,543606,592644,1,N,2019,142,114
2019/08/10/colmlb-sdnmlb-1,night,73,"10 mph, L To R",Partly Cloudy,2680,663978,592346,1,N,2019,135,115
2019/08/10/houmlb-balmlb-1,night,83,"8 mph, L To R",Cloudy,2,605156,592717,1,N,2019,110,117
2019/08/10/kcamlb-detmlb-1,night,79,"7 mph, L To R",Partly Cloudy,2394,605513,543557,1,N,2019,116,118
2019/08/10/nyamlb-tormlb-1,day,75,"18 mph, L To R",Partly Cloudy,14,521655,643338,1,N,2019,141,147
2019/08/10/oakmlb-chamlb-1,night,81,"12 mph, L To R",Partly Cloudy,4,625643,543699,1,N,2019,145,133
2019/08/10/phimlb-sfnmlb-1,day,68,"9 mph, Out To CF",Partly Cloudy,2395,502188,592826,1,N,2019,137,143
2019/08/10/pitmlb-slnmlb-1,night,88,"5 mph, Out To CF",Clear,2889,425794,605397,1,N,2019,138,134
2019/08/10/tbamlb-seamlb-1,night,70,"1 mph, In From CF",Cloudy,680,605538,450203,1,N,2019,136,139
2019/08/10/texmlb-milmlb-1,night,78,"10 mph, In From CF",Partly Cloudy,32,605288,622797,1,N,2019,158,140
2019/08/10/wasmlb-nynmlb-1,night,79,"14 mph, L To R",Clear,3289,592789,571578,1,N,2019,121,120
2019/08/11/anamlb-bosmlb-1,day,77,"9 mph, Out To RF",Sunny,3,488768,663776,1,N,2019,111,108
2019/08/11/arimlb-lanmlb-1,day,84,"6 mph, Out To CF",Sunny,22,547943,502190,1,N,2019,119,109
2019/08/11/atlmlb-miamlb-1,day,77,"0 mph, None",Roof Closed,4169,456051,592314,1,N,2019,146,144
2019/08/11/chnmlb-cinmlb-1,day,83,"5 mph, In From CF",Partly Cloudy,2602,622491,452657,1,N,2019,113,112
2019/08/11/clemlb-minmlb-1,day,72,"7 mph, In From LF",Overcast,3312,621244,650644,1,N,2019,142,114
2019/08/11/colmlb-sdnmlb-1,day,74,"6 mph, L To R",Sunny,2680,659275,608566,1,N,2019,135,115
2019/08/11/houmlb-balmlb-1,day,82,"4 mph, Out To RF",Sunny,2,592879,434378,1,N,2019,110,117
2019/08/11/kcamlb-detmlb-1,day,79,"8 mph, Out To LF",Sunny,2394,596057,596001,1,N,2019,116,118
2019/08/11/nyamlb-tormlb-1,day,77,"11 mph, Out To CF",Sunny,14,663423,547888,1,N,2019,141,147
2019/08/11/oakmlb-chamlb-1,day,82,"9 mph, R To L",Partly Cloudy,4,608337,605135,1,N,2019,145,133
2019/08/11/phimlb-sfnmlb-1,day,78,"15 mph, Out To CF",Sunny,2395,669214,453562,1,N,2019,137,143
2019/08/11/pitmlb-slnmlb-1,day,85,"7 mph, Out To LF",Overcast,2889,571945,643230,1,N,2019,138,134
2019/08/11/tbamlb-seamlb-1,day,66,"0 mph, Calm",Cloudy,680,592815,642232,1,N,2019,136,139
2019/08/11/texmlb-milmlb-1,day,77,"7 mph, R To L",Cloudy,32,543475,501985,1,N,2019,158,140
2019/08/11/wasmlb-nynmlb-1,day,79,"9 mph, L To R",Partly Cloudy,3289,594798,434671,1,N,2019,121,120
2019/08/12/arimlb-colmlb-1,night,87,"5 mph, Out To CF",Partly Cloudy,19,663567,518876,1,N,2019,115,109
2019/08/12/balmlb-nyamlb-1,day,82,"9 mph, Out To LF",Sunny,3313,572020,593679,1,S,2019,147,110
2019/08/12/balmlb-nyamlb-2,night,84,"12 mph, Out To CF",Clear,3313,643338,621389,2,S,2019,147,110
2019/08/12/bosmlb-clemlb-1,night,78,"6 mph, Out To CF",Cloudy,5,668676,593958,1,N,2019,114,111
2019/08/12/cinmlb-wasmlb-1,night,88,"12 mph, Out To LF",Partly Cloudy,3309,607200,543101,1,N,2019,120,113
2019/08/12/pitmlb-anamlb-1,night,74,"9 mph, R To L",Clear,1,660761,656605,1,N,2019,108,134
2019/08/12/tbamlb-sdnmlb-1,night,68,"8 mph, L To R",Clear,2680,664192,650895,1,N,2019,135,139
2019/08/12/texmlb-tormlb-1,night,68,"0 mph, None",Roof Closed,14,519166,642558,1,N,2019,141,140
2019/08/13/arimlb-colmlb-1,night,84,"12 mph, Out To CF",Clear,19,656546,668678,1,N,2019,115,109
2019/08/13/balmlb-nyamlb-1,night,77,"7 mph, R To L",Cloudy,3313,593334,607644,1,N,2019,147,110
2019/08/13/bosmlb-clemlb-1,night,76,"3 mph, In From CF",Cloudy,5,605182,519242,1,N,2019,114,111
2019/08/13/chnmlb-phimlb-1,night,77,"6 mph, Out To CF",Cloudy,2681,450306,500779,1,N,2019,143,112
2019/08/13/cinmlb-wasmlb-1,night,84,"5 mph, Out To CF",Cloudy,3309,605452,622072,1,N,2019,120,113
2019/08/13/houmlb-chamlb-1,day,79,"8 mph, L To R",Partly Cloudy,4,656302,425844,1,Y,2019,145,117
2019/08/13/houmlb-chamlb-2,day,77,"9 mph, Out To LF",Cloudy,4,467100,543037,2,Y,2019,145,117
2019/08/13/lanmlb-miamlb-1,night,79,"0 mph, None",Roof Closed,4169,657141,669160,1,N,2019,146,119
2019/08/13/minmlb-milmlb-1,night,74,"10 mph, L To R",Partly Cloudy,32,502624,527048,1,N,2019,158,142
2019/08/13/nynmlb-atlmlb-1,night,94,"7 mph, R To L",Partly Cloudy,4705,608331,554430,1,N,2019,144,121
2019/08/13/oakmlb-sfnmlb-1,night,70,"13 mph, Out To CF",Clear,2395,518516,474463,1,N,2019,137,133
2019/08/13/pitmlb-anamlb-1,night,78,"8 mph, R To L",Clear,1,656288,592866,1,N,2019,108,134
2019/08/13/seamlb-detmlb-1,night,82,"10 mph, L To R",Cloudy,2394,571510,579328,1,N,2019,116,136
2019/08/13/slnmlb-kcamlb-1,night,88,"9 mph, L To R",Clear,7,642098,656427,1,N,2019,118,138
2019/08/13/tbamlb-sdnmlb-1,night,72,"10 mph, L To R",Clear,2680,641778,656713,1,N,2019,135,139
2019/08/13/texmlb-tormlb-1,night,77,"6 mph, R To L",Partly Cloudy,14,623381,458681,1,N,2019,141,140
2019/08/14/arimlb-colmlb-1,day,85,"4 mph, In From CF",Sunny,19,607536,592662,1,N,2019,115,109
2019/08/14/balmlb-nyamlb-1,day,78,"11 mph, In From LF",Cloudy,3313,457918,605164,1,N,2019,147,110
2019/08/14/bosmlb-clemlb-1,day,79,"9 mph, In From LF",Partly Cloudy,5,669456,598271,1,N,2019,114,111
2019/08/14/chnmlb-phimlb-1,night,80,"7 mph, Out To LF",Cloudy,2681,605400,430935,1,N,2019,143,112
2019/08/14/cinmlb-wasmlb-1,day,85,"11 mph, In From LF",Partly Cloudy,3309,544931,545333,1,N,2019,120,113
2019/08/14/houmlb-chamlb-1,day,80,"8 mph, L To R",Partly Cloudy,4,446321,489119,1,N,2019,145,117
2019/08/14/lanmlb-miamlb-1,night,79,"0 mph, None",Roof Closed,4169,622694,477132,1,N,2019,146,119
2019/08/14/minmlb-milmlb-1,day,76,"0 mph, None",Roof Closed,32,461829,502043,1,N,2019,158,142
2019/08/14/nynmlb-atlmlb-1,night,75,"5 mph, L To R",Cloudy,4705,572971,571927,1,N,2019,144,121
2019/08/14/oakmlb-sfnmlb-1,day,86,"10 mph, Out To CF",Sunny,2395,595881,456701,1,N,2019,137,133
2019/08/14/pitmlb-anamlb-1,night,86,"9 mph, Out To CF",Clear,1,596071,502042,1,N,2019,108,134
2019/08/14/seamlb-detmlb-1,night,77,"9 mph, In From LF",Clear,2394,429719,594835,1,N,2019,116,136
2019/08/14/slnmlb-kcamlb-1,night,83,"9 mph, L To R",Clear,7,641745,641712,1,N,2019,118,138
2019/08/14/tbamlb-sdnmlb-1,day,77,"11 mph, L To R",Sunny,2680,615698,656222,1,N,2019,135,139
2019/08/14/texmlb-tormlb-1,day,75,"8 mph, R To L",Sunny,14,656887,663465,1,N,2019,141,140
2019/08/15/chamlb-anamlb-1,night,78,"10 mph, Out To CF",Clear,1,571760,625643,1,N,2019,108,145
2019/08/15/chnmlb-phimlb-1,night,79,"9 mph, Out To LF",Partly Cloudy,2681,592767,506433,1,N,2019,143,112
2019/08/15/clemlb-nyamlb-1,night,78,"11 mph, R To L",Partly Cloudy,3313,643338,592644,1,N,2019,147,114
2019/08/15/houmlb-oakmlb-1,night,82,"13 mph, Out To RF",Clear,10,571666,592717,1,N,2019,133,117
2019/08/15/lanmlb-miamlb-1,day,77,"0 mph, None",Roof Closed,4169,592761,621111,1,N,2019,146,119
2019/08/15/minmlb-texmlb-1,night,95,"5 mph, In From CF",Clear,13,622797,501381,1,N,2019,140,142
2019/08/15/nynmlb-atlmlb-1,night,88,"11 mph, Out To CF",Clear,4705,527054,573186,1,N,2019,144,121
2019/08/15/seamlb-detmlb-1,day,78,"6 mph, L To R",Partly Cloudy,2394,605513,605538,1,N,2019,116,136
2019/08/15/sfnmlb-arimlb-1,night,77,"0 mph, None",Roof Closed,15,622065,605446,1,N,2019,109,137
2019/08/15/slnmlb-cinmlb-1,night,85,"7 mph, Varies",Partly Cloudy,2602,543243,608379,1,N,2019,113,138
2019/08/16/balmlb-bosmlb-1,night,70,"13 mph, In From RF",Partly Cloudy,3,519144,605156,1,N,2019,111,110
2019/08/16/chamlb-anamlb-1,night,71,"12 mph, Out To CF",Clear,1,663776,608337,1,N,2019,108,145
2019/08/16/chnmlb-pitmlb-1,night,82,"7 mph, Out To LF",Partly Cloudy,31,605397,543294,1,N,2019,134,112
2019/08/16/clemlb-nyamlb-1,night,79,"7 mph, R To L",Clear,3313,547888,650644,1,N,2019,147,114
2019/08/16/detmlb-tbamlb-1,night,72,"0 mph, None",Dome,12,450203,596057,1,N,2019,139,116
2019/08/16/houmlb-oakmlb-1,night,69,"14 mph, Out To RF",Clear,10,543699,434378,1,N,2019,133,117
2019/08/16/lanmlb-atlmlb-1,night,90,"6 mph, Out To CF",Clear,4705,647336,628317,1,N,2019,144,119
2019/08/16/miamlb-colmlb-1,night,88,"3 mph, Out To CF",Partly Cloudy,19,592351,645261,1,N,2019,115,146
2019/08/16/milmlb-wasmlb-1,night,87,"7 mph, Out To LF",Partly Cloudy,3309,571578,605288,1,N,2019,120,158
2019/08/16/minmlb-texmlb-1,night,97,"13 mph, In From CF",Partly Cloudy,13,501985,543606,1,N,2019,140,142
2019/08/16/nynmlb-kcamlb-1,night,82,"7 mph, R To L",Clear,7,543557,592789,1,N,2019,118,121
2019/08/16/sdnmlb-phimlb-1,night,82,"8 mph, Out To LF",Clear,2681,592826,663978,1,N,2019,143,135
2019/08/16/seamlb-tormlb-1,night,73,"8 mph, R To L",Cloudy,14,621097,605538,1,N,2019,141,136
2019/08/16/sfnmlb-arimlb-1,night,76,"0 mph, None",Roof Closed,15,502190,502188,1,N,2019,109,137
